permalink,name,entity_type,category_code,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,last_milestone_at
/financial-organization/red-rock-ventures,Red Rock Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,7/1/2007,NULL,NULL,NULL
/financial-organization/redhills-ventures,Redhills Ventures,FinancialOrg,NULL,unknown,USA,NV,Las Vegas,las vegas,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/redhouse-associates,RedHouse Associates,FinancialOrg,NULL,unknown,USA,TX,Houston,houston,NULL,3/1/2011,NULL,NULL,NULL
/financial-organization/redleaf-group,Redleaf Group,FinancialOrg,NULL,unknown,USA,CA,SF Bay,saratoga,NULL,1/1/1996,NULL,NULL,NULL
/financial-organization/redmile-group,Redmile Group,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,NULL,NULL,NULL,NULL
/financial-organization/redmont-venture-partners,Redmont Venture Partners,FinancialOrg,NULL,unknown,USA,AL,unknown,vestavia hills,NULL,NULL,NULL,NULL,NULL
/financial-organization/redpoint-ventures,Redpoint Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/redshift-ventures,RedShift Ventures,FinancialOrg,NULL,unknown,USA,MD,Washington DC,chevy chase,NULL,NULL,NULL,NULL,NULL
/financial-organization/redwood-venture-partners,Redwood Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,los altos,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/regiment-capital,Regiment Capital,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/reinmkr-inc,reinmkr capital,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,marina del rey,NULL,10/1/2010,NULL,NULL,NULL
/financial-organization/reinvention-capital,reInvention Capital,FinancialOrg,NULL,unknown,USA,CT,Westport,westport,NULL,1/1/2010,NULL,NULL,NULL
/financial-organization/relay-ventures,Relay Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/relevance-capital,Relevance Capital,FinancialOrg,NULL,unknown,USA,TN,Tullahoma,tullahoma,NULL,1/1/2011,NULL,NULL,NULL
/financial-organization/rembrant-venture-partners,Rembrandt Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/remeditex-ventures,Remeditex Ventures,FinancialOrg,NULL,unknown,USA,TX,Dallas,dallas,NULL,NULL,NULL,NULL,NULL
/financial-organization/renaissance-technologies,Renaissance Technologies,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1982,NULL,NULL,NULL
/financial-organization/renn-capital,RENN Capital,FinancialOrg,NULL,unknown,USA,TX,Dallas,dallas,NULL,1/1/1995,NULL,NULL,NULL
/financial-organization/reof-and-technofonds-flevoland,Reof and Technofonds Flevoland,FinancialOrg,NULL,unknown,USA,NULL,TBD,NULL,NULL,NULL,NULL,NULL,NULL
/financial-organization/republic-financial-corporation,Republic Financial Corporation,FinancialOrg,NULL,unknown,USA,CO,Denver,greenwood village,NULL,1/1/1971,NULL,NULL,NULL
/financial-organization/research-corporation-technologies,Research Corporation Technologies,FinancialOrg,NULL,unknown,USA,AZ,Tucson,tucson,NULL,1/1/1987,NULL,NULL,NULL
/financial-organization/research-triangle-ventures,Research Triangle Ventures,FinancialOrg,NULL,unknown,USA,NC,Raleigh-Durham,raleigh,NULL,NULL,NULL,NULL,NULL
/financial-organization/reservoir-capital-group,Reservoir Capital Group,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/reservoir-venture-partners,Reservoir Venture Partners,FinancialOrg,NULL,unknown,USA,OH,Columbus,westerville,NULL,NULL,NULL,NULL,NULL
/financial-organization/resolute-partners,RESOLUTE Partners,FinancialOrg,NULL,unknown,USA,CT,Southington,southington,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/resonant-venture-partners,Resonant Venture Partners,FinancialOrg,NULL,unknown,USA,MI,Detroit,ann arbor,NULL,NULL,NULL,NULL,5/22/2012
/financial-organization/rethink-education,Rethink Education,FinancialOrg,NULL,unknown,USA,NY,New York,white plains,NULL,2/1/2012,NULL,NULL,12/1/2012
/financial-organization/retro-venture-partners,Retro Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,NULL,NULL,NULL,NULL
/financial-organization/revel-partners,Revel Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,2/1/2011,NULL,NULL,NULL
/financial-organization/revolution-capital-partners,Revolution Capital Partners,FinancialOrg,NULL,unknown,USA,NE,Omaha,omaha,NULL,1/1/2006,NULL,NULL,7/2/2013
/financial-organization/revolution-ventures,Revolution Ventures,FinancialOrg,NULL,unknown,USA,CA,San Diego,san diego,NULL,NULL,NULL,NULL,7/1/2013
/financial-organization/rex-capital,Rex Capital,FinancialOrg,NULL,unknown,USA,RI,East Greenwich,east greenwich,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/rex-health-ventures,Rex Health Ventures,FinancialOrg,NULL,unknown,USA,NC,Raleigh-Durham,raleigh,NULL,NULL,NULL,NULL,NULL
/financial-organization/rezven-partners,RezVen Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,newport beach,NULL,1/1/2007,NULL,NULL,8/1/2012
/financial-organization/rft-investment-company,RFT Investment Company,FinancialOrg,NULL,unknown,USA,GA,Atlanta,atlanta,NULL,NULL,NULL,NULL,NULL
/financial-organization/rhne-group,Rhône Group,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1995,NULL,NULL,NULL
/financial-organization/rho-canada,Rho Canada,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,4/1/2006,NULL,NULL,NULL
/financial-organization/rho-capital-ventures,Rho Capital Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1981,NULL,NULL,NULL
/financial-organization/rho-ventures-5,Rho Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1981,NULL,NULL,NULL
/financial-organization/ribbit-capital,Ribbit Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,NULL,NULL,NULL,NULL
/financial-organization/richard-l-scott-investments,Richard L. Scott Investments,FinancialOrg,NULL,unknown,USA,FL,Naples,naples,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/richert-funding,Richert Funding,FinancialOrg,NULL,unknown,USA,FL,Orlando,windermere,NULL,8/28/2011,NULL,NULL,NULL
/financial-organization/ridgemont-equity-partners,Ridgemont Equity Partners,FinancialOrg,NULL,unknown,USA,NC,Charlotte,charlotte,NULL,1/1/1993,NULL,NULL,NULL
/financial-organization/ridgewood-capital,Ridgewood Capital,FinancialOrg,NULL,unknown,USA,NJ,Montvale,montvale,NULL,1/1/1982,NULL,NULL,NULL
/financial-organization/riga-ventures,Riga Ventures,FinancialOrg,NULL,unknown,USA,NULL,TBD,NULL,NULL,NULL,NULL,NULL,NULL
/financial-organization/right-side-capital-management,Right Side Capital Management,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,NULL,NULL,NULL,NULL
/financial-organization/rima-management,Rima Management,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/rimlight-capital,RimLight Capital,FinancialOrg,NULL,unknown,USA,IL,Chicago,lake forest,NULL,NULL,NULL,NULL,NULL
/financial-organization/rincon-venture-partners,Rincon Venture Partners,FinancialOrg,NULL,unknown,USA,CA,Santa Barbara,santa barbara,NULL,NULL,NULL,NULL,NULL
/financial-organization/riordan-lewis-haden-equity-partners,"Riordan, Lewis & Haden Equity Partners",FinancialOrg,NULL,unknown,USA,CA,Los Angeles,los angeles,NULL,NULL,NULL,NULL,NULL
/financial-organization/ritchie-capital,Ritchie Capital,FinancialOrg,NULL,unknown,USA,IL,Chicago,lisle,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/rivenrock-capital,Rivenrock Capital,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,los angeles,NULL,NULL,NULL,NULL,NULL
/financial-organization/river-cities-capital,River Cities Capital Funds,FinancialOrg,NULL,unknown,USA,OH,Cincinnati,cincinnati,NULL,1/1/1994,NULL,NULL,11/21/2011
/financial-organization/riverbank-capital-securities,Riverbank Capital Securities,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/riverlake-partners,Riverlake Partners,FinancialOrg,NULL,unknown,USA,OR,Portland,portland,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/riverside-management-group,Riverside Management Group,FinancialOrg,NULL,unknown,USA,CT,Westport,westport,NULL,1/1/1996,NULL,NULL,NULL
/financial-organization/riverside-partners,Riverside Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/1988,NULL,NULL,NULL
/financial-organization/riverstone-holdings,Riverstone Holdings,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/rivervest,RiverVest,FinancialOrg,NULL,unknown,USA,MO,Saint Louis,saint louis,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/riverwood-capital,Riverwood Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,NULL,NULL,NULL,NULL
/financial-organization/rk-ventures-group,RK Ventures Group,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/rmr-capital,RMR Capital,FinancialOrg,NULL,unknown,USA,NV,Las Vegas,las vegas,NULL,NULL,NULL,NULL,NULL
/financial-organization/rnr-ventures,RNR Ventures,FinancialOrg,NULL,unknown,USA,AL,Huntsville,huntsville,NULL,NULL,NULL,NULL,NULL
/financial-organization/rns-capital,RNS Capital,FinancialOrg,NULL,unknown,USA,TX,Houston,houston,NULL,NULL,NULL,NULL,NULL
/financial-organization/robert-w-baird-co,Robert W. Baird & Co.,FinancialOrg,NULL,unknown,USA,WI,Milwaukee,milwaukee,NULL,1/1/1919,NULL,NULL,NULL
/financial-organization/robin-hood-ventures,Robin Hood Ventures,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,philadelphia,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/rochester-angel-network,Rochester Angel Network,FinancialOrg,NULL,unknown,USA,NY,West Henrietta,west henrietta,NULL,1/1/2005,NULL,NULL,NULL
/financial-organization/rock-creek-capital,Rock Creek Capital,FinancialOrg,NULL,unknown,USA,FL,Jacksonville,jacksonville,NULL,NULL,NULL,NULL,NULL
/financial-organization/rock-financial-partners,Rock Financial Partners,FinancialOrg,NULL,unknown,USA,AR,Little Rock,little rock,NULL,NULL,NULL,NULL,NULL
/financial-organization/rock-hammer-ventures,Rock & Hammer Ventures,FinancialOrg,NULL,unknown,USA,UT,Salt Lake City,north logan,NULL,1/1/2010,NULL,NULL,4/1/2013
/financial-organization/rock-hill-investment-management,Rock Hill Capital Group,FinancialOrg,NULL,unknown,USA,TX,Houston,houston,NULL,NULL,NULL,NULL,NULL
/financial-organization/rock-maple-ventures,Rock Maple Ventures,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/rockbridge-capital-partners,RockBridge Capital Partners,FinancialOrg,NULL,unknown,USA,OH,Columbus,columbus,NULL,1/1/1992,NULL,NULL,NULL
/financial-organization/rockbridge-growth-equity,Rockbridge Growth Equity,FinancialOrg,NULL,unknown,USA,MO,unknown,detroit,NULL,NULL,NULL,NULL,NULL
/financial-organization/rockbrook-advisors,Rockbrook Advisors,FinancialOrg,NULL,unknown,USA,NE,Omaha,omaha,NULL,1/1/2005,NULL,NULL,NULL
/financial-organization/rockefeller-foundation,Rockefeller Foundation,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1913,NULL,NULL,NULL
/financial-organization/rocket-ventures,Rocket Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,NULL,NULL,NULL,NULL
/financial-organization/rockmore-capital,Rockmore Capital,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/rockport-capital-partners,RockPort Capital Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/rockport-venture-partners,Rockport Venture Partners,FinancialOrg,NULL,unknown,USA,NJ,Spring Lake,spring lake,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/rockwood-equity-partners,RockWood Equity Partners,FinancialOrg,NULL,unknown,USA,OH,Cleveland,beachwood,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/roda-group,Roda Group,FinancialOrg,NULL,unknown,USA,CA,SF Bay,berkeley,NULL,NULL,NULL,NULL,NULL
/financial-organization/rodman-renshaw,Rodman & Renshaw,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/rogers-venture-partners,Rogers Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,1/1/2012,NULL,NULL,3/7/2013
/financial-organization/ropart-asset-management,Ropart Asset Management,FinancialOrg,NULL,unknown,USA,CT,New York,greenwich,NULL,NULL,NULL,NULL,NULL
/financial-organization/rosalind-capital-partners,Rosalind Capital Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,santa monica,NULL,NULL,NULL,NULL,NULL
/financial-organization/rose-park-advisors,Rose Park Advisors,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/rose-tech-ventures,Rose Tech Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/roser-ventures,Roser Ventures,FinancialOrg,NULL,unknown,USA,CO,Denver,boulder,NULL,1/1/1987,NULL,NULL,NULL
/financial-organization/rosetta-partners,Rosetta Partners,FinancialOrg,NULL,unknown,USA,IL,Chicago,lake forest,NULL,1/1/2004,NULL,NULL,NULL
/financial-organization/roth-capital-partners,ROTH Capital Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,newport beach,NULL,1/1/1984,NULL,NULL,NULL
/financial-organization/rothenberg-ventures,Rothenberg Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,1/1/2012,NULL,NULL,6/26/2013
/financial-organization/rothschild-gestion,Rothschild Gestion,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/rp-partners,RP Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,los angeles,NULL,NULL,NULL,NULL,NULL
/financial-organization/rpm-ventures,RPM Ventures,FinancialOrg,NULL,unknown,USA,MI,Detroit,ann arbor,NULL,1/1/2000,NULL,NULL,11/29/2012
/financial-organization/rre-ventures,RRE Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,9/1/1994,NULL,NULL,NULL
/financial-organization/rse-ventures,RSE Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/rtp-ventures,RTP Ventures,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,9/6/2011,NULL,NULL,NULL
/financial-organization/rudyard-partners,Rudyard Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,concord,NULL,1/1/2007,NULL,NULL,NULL
/financial-organization/russia-partners,Russia Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1991,NULL,NULL,5/31/2010
/financial-organization/rustic-canyon-partners,Rustic Canyon Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,santa monica,NULL,9/1/1999,NULL,NULL,NULL
/financial-organization/ruxton-ventures,Ruxton Ventures,FinancialOrg,NULL,unknown,USA,DC,Washington DC,washington,NULL,NULL,NULL,NULL,NULL
/financial-organization/rwi-ventures,RWI Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/s-a-c-capital-advisors,S.A.C. Capital Advisors,FinancialOrg,NULL,unknown,USA,CT,New York,stamford,NULL,NULL,NULL,NULL,NULL
/financial-organization/s-cubed-capital,S-Cubed Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,NULL,NULL,NULL,NULL
/financial-organization/s3-ventures,S3 Ventures,FinancialOrg,NULL,unknown,USA,TX,Austin,austin,NULL,NULL,NULL,NULL,6/10/2013
/financial-organization/saas-capital,SaaS Capital,FinancialOrg,NULL,unknown,USA,OH,Cincinnati,cincinnati,NULL,NULL,NULL,NULL,NULL
/financial-organization/sacramento-angels,Sacramento Angels,FinancialOrg,NULL,unknown,USA,NULL,TBD,NULL,NULL,NULL,NULL,NULL,NULL
/financial-organization/sacramento-aqmd,Sacramento AQMD,FinancialOrg,NULL,unknown,USA,CA,Sacramento,sacramento,NULL,NULL,NULL,NULL,NULL
/financial-organization/saehan,Saehan,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,los angeles,NULL,4/1/1990,NULL,NULL,NULL
/financial-organization/sagamore-investments,Sagamore Investments,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,1/1/2002,NULL,NULL,NULL
/financial-organization/sageview-capital,Sageview Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/sagus-capital-partners,Sagus Capital Partners,FinancialOrg,NULL,unknown,USA,NV,Incline Village,incline village,NULL,NULL,NULL,NULL,NULL
/financial-organization/saic-venture-capital,SAIC Venture Capital,FinancialOrg,NULL,unknown,USA,NV,Las Vegas,las vegas,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/sail-venture-partners,Sail Capital Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,irvine,NULL,1/1/2002,NULL,NULL,7/27/2010
/financial-organization/saints-capital,Saints Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,NULL,NULL,NULL,NULL
/financial-organization/salem-halifax-partner,Salem Halifax Partner,FinancialOrg,NULL,unknown,USA,NC,Winston Salem,winston salem,NULL,1/1/1999,NULL,NULL,NULL
/financial-organization/salem-partners,Salem Partners,FinancialOrg,NULL,unknown,USA,CA,Los Angeles,los angeles,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/salmon-river-capital,Salmon River Capital,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/salt-lake-life-science-angels,Salt Lake Life Science Angels,FinancialOrg,NULL,unknown,USA,UT,Salt Lake City,salt lake city,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/sammons-enterprises,Sammons Enterprises,FinancialOrg,NULL,unknown,USA,TX,Dallas,dallas,NULL,1/1/1962,NULL,NULL,NULL
/financial-organization/samos-investments,Samos Investments,FinancialOrg,NULL,unknown,USA,NULL,Columbus,london,NULL,NULL,NULL,NULL,NULL
/financial-organization/samson-venture-partners,Samson Venture Partners,FinancialOrg,NULL,unknown,USA,DC,Washington DC,washington,NULL,NULL,NULL,NULL,NULL
/financial-organization/samsung-ventures-america,Samsung Ventures America,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san jose,NULL,NULL,NULL,NULL,NULL
/financial-organization/san-francisco-equity-partners,San Francisco Equity Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,NULL,NULL,NULL,NULL
/financial-organization/san-joaquin-angels,San Joaquin Angels,FinancialOrg,NULL,unknown,USA,CA,Stockton,stockton,NULL,1/1/2007,NULL,NULL,NULL
/financial-organization/sand-hill-angels,Sand Hill Angels,FinancialOrg,NULL,unknown,USA,CA,SF Bay,sunnyvale,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/sand-hill-capital,Sand Hill Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/1996,NULL,NULL,NULL
/financial-organization/sandbox-industries,Sandbox Industries,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,1/1/2003,NULL,NULL,4/24/2012
/financial-organization/sanderling-ventures,Sanderling Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san mateo,NULL,1/1/1979,NULL,NULL,NULL
/financial-organization/sanders-morris-harris-group,Sanders Morris Harris Group,FinancialOrg,NULL,unknown,USA,TX,Houston,houston,NULL,NULL,NULL,NULL,NULL
/financial-organization/sandler-capital,Sandler Capital,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1988,NULL,NULL,NULL
/financial-organization/sands-capital-ventures,Sands Capital Ventures,FinancialOrg,NULL,unknown,USA,VA,Washington DC,arlington,NULL,1/1/1992,NULL,NULL,NULL
/financial-organization/sankaty-advisors,Sankaty Advisors,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,NULL,NULL,NULL,NULL
/financial-organization/sante-ventures,Sante Ventures,FinancialOrg,NULL,unknown,USA,TX,Austin,austin,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/sap-ventures,SAP Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,NULL,NULL,NULL,NULL
/financial-organization/saratoga-ventures,Saratoga Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,santa clara,NULL,NULL,NULL,NULL,NULL
/financial-organization/sarofim-fayez-and-co,Sarofim Fayez and Co.,FinancialOrg,NULL,unknown,USA,TX,Houston,houston,NULL,1/1/1958,NULL,NULL,NULL
/financial-organization/sas-investors,SAS Investors,FinancialOrg,NULL,unknown,USA,NULL,TBD,NULL,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/satori-capital,Satori Capital,FinancialOrg,NULL,unknown,USA,TX,Dallas,dallas,NULL,1/1/2008,NULL,NULL,NULL
/financial-organization/saturn-venture-partners,Saturn Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/1994,NULL,NULL,8/7/2012
/financial-organization/satwik-ventures,Satwik Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san jose,NULL,NULL,NULL,NULL,NULL
/financial-organization/savitr-capital,Savitr Capital,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san francisco,NULL,NULL,NULL,NULL,NULL
/financial-organization/sb-life-science,SB Life Science,FinancialOrg,NULL,unknown,USA,CA,SF Bay,redwood city,NULL,1/1/2001,NULL,NULL,NULL
/financial-organization/sbv-venture-partners,SBV Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,palo alto,NULL,1/1/1988,NULL,NULL,NULL
/financial-organization/sc-greentech-ventures,SC Greentech Ventures,FinancialOrg,NULL,unknown,USA,NH,Center Harbor,center harbor,NULL,1/1/1983,NULL,NULL,NULL
/financial-organization/sc-launch,SC Launch,FinancialOrg,NULL,unknown,USA,SC,"Columbia, SC",columbia,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/scale-venture-partners,Scale Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,foster city,NULL,NULL,NULL,NULL,NULL
/financial-organization/scf-arizona,SCF Arizona,FinancialOrg,NULL,unknown,USA,AZ,Phoenix,phoenix,NULL,1/1/1925,NULL,NULL,NULL
/financial-organization/schoffstall-ventures,Schoffstall Ventures,FinancialOrg,NULL,unknown,USA,PA,Harrisburg,harrisburg,NULL,1/1/1989,NULL,NULL,NULL
/financial-organization/schooner-capital,Schooner Capital,FinancialOrg,NULL,unknown,USA,MA,Boston,boston,NULL,1/1/1971,NULL,NULL,NULL
/financial-organization/scientific-atlanta,Scientific-Atlanta,FinancialOrg,NULL,unknown,USA,CA,SF Bay,san jose,NULL,1/1/1984,NULL,NULL,NULL
/financial-organization/scientific-health-development-partners,Scientific Health Development Partners,FinancialOrg,NULL,unknown,USA,TX,Dallas,dallas,NULL,1/1/2006,NULL,NULL,NULL
/financial-organization/sco-capital-partners,SCO Capital Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/scorpion-capital-partners,Scorpion Capital Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1995,NULL,NULL,NULL
/financial-organization/scp-partners,SCP Partners,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,wayne,NULL,1/1/1996,NULL,NULL,NULL
/financial-organization/scp-vitalife-partners,SCP Vitalife Partners,FinancialOrg,NULL,unknown,USA,PA,Philadelphia,wayne,NULL,1/1/2002,NULL,NULL,NULL
/financial-organization/scp-worldwide,SCP Worldwide,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,9/1/2001,NULL,NULL,NULL
/financial-organization/sdl-ventures,SDL Ventures,FinancialOrg,NULL,unknown,USA,CA,SF Bay,mountain view,NULL,1/1/2003,NULL,NULL,NULL
/financial-organization/sdr-ventures,SDR Ventures,FinancialOrg,NULL,unknown,USA,CO,Denver,denver,NULL,1/1/2002,NULL,NULL,NULL
/financial-organization/seacoast-capital-partners,Seacoast Capital Partners,FinancialOrg,NULL,unknown,USA,MA,Boston,danvers,NULL,1/1/1994,NULL,NULL,NULL
/financial-organization/seapoint-ventures,SeaPoint Ventures,FinancialOrg,NULL,unknown,USA,WA,Seattle,seattle,NULL,1/1/1997,NULL,NULL,NULL
/financial-organization/seaport-capital,Seaport Capital,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/sears-capital-management,Sears Capital Management,FinancialOrg,NULL,unknown,USA,CA,SF Bay,cupertino,NULL,1/1/1994,NULL,NULL,NULL
/financial-organization/seavest-capital-partners,Seavest Capital Partners,FinancialOrg,NULL,unknown,USA,NY,New York,white plains,NULL,1/1/1981,NULL,NULL,1/1/2011
/financial-organization/second-ave-partners,Second Ave Partners,FinancialOrg,NULL,unknown,USA,WA,Seattle,seattle,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/second-avenue-partners,Second Avenue Partners,FinancialOrg,NULL,unknown,USA,WA,Seattle,seattle,NULL,1/1/2000,NULL,NULL,NULL
/financial-organization/second-century-ventures,Second Century Ventures,FinancialOrg,NULL,unknown,USA,IL,Chicago,chicago,NULL,NULL,NULL,NULL,NULL
/financial-organization/security-growth-partners,Security Growth Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,NULL,NULL,NULL,NULL
/financial-organization/seed-venture,SEED Venture,FinancialOrg,NULL,unknown,USA,MA,Taunton,taunton,NULL,NULL,NULL,NULL,NULL
/financial-organization/seedline,Seedline,FinancialOrg,NULL,unknown,USA,IN,unknown,greencastle,NULL,NULL,NULL,NULL,NULL
/financial-organization/selby-venture-partners,Selby Venture Partners,FinancialOrg,NULL,unknown,USA,CA,SF Bay,menlo park,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/selway-partners,Selway Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1998,NULL,NULL,NULL
/financial-organization/seneca-partners,Seneca Partners,FinancialOrg,NULL,unknown,USA,MI,Detroit,birmingham,NULL,NULL,NULL,NULL,NULL
/financial-organization/sentinel-capital-partners,Sentinel Capital Partners,FinancialOrg,NULL,unknown,USA,NY,New York,new york,NULL,1/1/1995,NULL,NULL,NULL
/financial-organization/sequel,Sequel Venture Partners,FinancialOrg,NULL,unknown,USA,CA,Boulder,boulder,NULL,NULL,NULL,NULL,NULL
